"","condition","metric","year","lga_code_16","point","lower","upper","se","RSE","EP","ERP"
"172","Coronary heart disease","ASYLL per 100000",2016,52450,1060.97438991398,667.437920716585,1526.48399392774,224.3143439064,21.14229580269,0.6825,2779.69230769231
"173","Coronary heart disease","ASYLL per 100000",2016,52520,1265.48444433058,789.068190123075,1844.32451980743,274.144218192344,21.6631835674095,0.908095238095238,2765.84615384615
"174","Coronary heart disease","ASYLL per 100000",2016,52590,830.852774328981,535.535984957643,1174.51117898094,168.318648579978,20.2585408366622,0.235059523809524,6545.07692307692
"175","Coronary heart disease","ASYLL per 100000",2016,52660,967.032140246837,733.123674792213,1224.805504334,126.666592288149,13.098488355911,0.52375,27170.6153846154
"176","Coronary heart disease","ASYLL per 100000",2016,52730,1164.169566111,842.991550395505,1519.89005003376,174.90427254403,15.0239516334645,0.896904761904762,11518.7692307692
"177","Coronary heart disease","ASYLL per 100000",2016,52800,2283.78532756891,1594.92687613086,3078.61716346947,384.95350207139,16.8559407674789,1,17311.6923076923
"178","Coronary heart disease","ASYLL per 100000",2016,52870,887.555176430721,630.241182104021,1179.1417723148,142.220678451595,16.0238689636775,0.305178571428571,11494
"179","Coronary heart disease","ASYLL per 100000",2016,52940,1145.53587829186,665.514979452458,1754.29057914588,285.873524252968,24.9554404772762,0.77047619047619,1396
"180","Coronary heart disease","ASYLL per 100000",2016,53010,1081.42187518626,640.024571551959,1651.74964914752,265.162133455536,24.519767866714,0.695535714285714,1311.69230769231
"181","Coronary heart disease","ASYLL per 100000",2016,53080,1398.5601211746,840.747558728043,2113.44338010239,335.234837042732,23.9699982837477,0.947559523809524,1914.15384615385
"182","Coronary heart disease","ASYLL per 100000",2016,53150,1108.30868820671,820.058514335444,1461.61152399837,165.046384201421,14.8917342214896,0.834464285714286,15224.9230769231
"183","Coronary heart disease","ASYLL per 100000",2016,53220,1701.43976685859,1142.52009204981,2313.23370859056,302.543099895918,17.7815933181408,0.998571428571429,22727.2307692308
"184","Coronary heart disease","ASYLL per 100000",2016,53290,1246.53011756911,974.967114280537,1549.6459312869,148.611393576502,11.9220058530405,0.98375,28399.6923076923
"185","Coronary heart disease","ASYLL per 100000",2016,53360,1061.70184435863,588.624639170109,1647.15728952436,276.510424734876,26.044075010712,0.654047619047619,5278.92307692308
"186","Coronary heart disease","ASYLL per 100000",2016,53430,1018.50182508817,838.3021955673,1216.7885751137,97.1515246255331,9.53866966484058,0.734464285714286,59425.2307692308
"187","Coronary heart disease","ASYLL per 100000",2016,53570,820.377731745481,553.888789212641,1133.06395751089,149.600664632314,18.2355832981979,0.184642857142857,10231.8461538462
"188","Coronary heart disease","ASYLL per 100000",2016,53640,1066.77567595153,635.934676521658,1574.8907070627,244.937738468732,22.9605664986929,0.683035714285714,2546.46153846154
"189","Coronary heart disease","ASYLL per 100000",2016,53710,1103.93599052792,670.342873036007,1598.85078376694,244.164136407147,22.1175990729665,0.741190476190476,2040.92307692308
"190","Coronary heart disease","ASYLL per 100000",2016,53780,974.488412333008,836.486806699907,1134.31918165492,76.0366140465708,7.80272121086927,0.576964285714286,234722.615384615
"191","Coronary heart disease","ASYLL per 100000",2016,53800,1139.6689068319,928.434278471164,1351.22026846456,107.370858019115,9.42123255056494,0.957202380952381,77439.5384615385
"192","Coronary heart disease","ASYLL per 100000",2016,53920,2299.60922278967,1434.75841455704,3392.62481364311,509.091968191805,22.1381947483331,0.999821428571429,7394.46153846154
"193","Coronary heart disease","ASYLL per 100000",2016,53990,891.337891266381,697.931786059649,1104.65619643378,104.067557523055,11.6754329130112,0.26077380952381,51247.5384615385
"194","Coronary heart disease","ASYLL per 100000",2016,54060,976.024140289484,660.69839591137,1343.13823751931,176.498771126432,18.0834432101324,0.535714285714286,7220.15384615385
"195","Coronary heart disease","ASYLL per 100000",2016,54130,913.450122953738,507.756636235665,1381.22492605041,228.384697043805,25.0024266574401,0.419047619047619,2234.46153846154
"196","Coronary heart disease","ASYLL per 100000",2016,54170,799.654890111555,689.816515681389,909.671174587211,55.711177567389,6.9669026296603,0.00476190476190476,322492.769230769
"197","Coronary heart disease","ASYLL per 100000",2016,54200,822.32622979445,689.15342570612,975.714095808856,73.5603630430508,8.9453990858881,0.0424404761904762,115452.307692308
"198","Coronary heart disease","ASYLL per 100000",2016,54280,1698.68863132396,1335.20595329715,2085.16398014098,192.348225672676,11.323336256319,1,62560.7692307692
"199","Coronary heart disease","ASYLL per 100000",2016,54310,1693.97234413523,1200.90963507307,2269.97145493771,274.518082530305,16.205582309577,0.999583333333333,45800.6153846154
"200","Coronary heart disease","ASYLL per 100000",2016,54340,1278.57584232041,899.64992970048,1720.43330754903,212.864252939131,16.6485433161959,0.959047619047619,8487.23076923077
"201","Coronary heart disease","ASYLL per 100000",2016,54410,2206.27218431815,1464.63350348512,3064.8849112118,416.820489669003,18.8925234443737,1,2440.61538461538
"202","Coronary heart disease","ASYLL per 100000",2016,54480,1145.7796078781,650.351114268646,1775.38940521136,296.508548770476,25.8783230851514,0.765892857142857,1107.53846153846
"203","Coronary heart disease","ASYLL per 100000",2016,54550,1275.96089683142,854.808954756935,1767.80444262407,238.702228995423,18.7076445358309,0.937142857142857,4038.61538461538
"204","Coronary heart disease","ASYLL per 100000",2016,54620,1289.37128635606,801.096515912607,1919.12041420684,291.643990871234,22.6190852826776,0.911964285714286,1912.92307692308
"205","Coronary heart disease","ASYLL per 100000",2016,54690,1310.53959919521,750.97801873428,2031.33557022243,337.512127815521,25.7536764263197,0.901309523809524,865.692307692308
"206","Coronary heart disease","ASYLL per 100000",2016,54760,997.532848203902,586.955388992165,1514.40912281837,243.725988720649,24.4328784921206,0.565238095238095,1626.15384615385
"207","Coronary heart disease","ASYLL per 100000",2016,54830,1217.50863047969,978.740317382296,1471.47709341452,126.676641092385,10.4045784909529,0.988392857142857,72871.3846153846
"208","Coronary heart disease","ASYLL per 100000",2016,54900,1185.9039685096,713.679869134177,1729.54864803812,264.856222200956,22.3336989531975,0.833809523809524,2690
"209","Coronary heart disease","ASYLL per 100000",2016,54970,1982.24514572401,1116.55541302531,3088.66527693456,521.914512102662,26.3294634989274,0.998095238095238,2473.07692307692
"210","Coronary heart disease","ASYLL per 100000",2016,55040,1775.93131028005,1008.62584628642,2737.38456578804,454.322612570297,25.5822176195911,0.993392857142857,3942.92307692308
"211","Coronary heart disease","ASYLL per 100000",2016,55110,854.143186176256,735.753059810285,978.858908318139,62.4993638635198,7.31719984131827,0.055,157375.692307692
"212","Coronary heart disease","ASYLL per 100000",2016,55180,1265.92001929705,960.54363519271,1584.45427988777,160.234702822756,12.6575692287206,0.984345238095238,18777.3846153846
"213","Coronary heart disease","ASYLL per 100000",2016,55250,2063.24610491951,1213.98964409674,3182.30324731184,523.411673001895,25.3683587117356,0.999583333333333,2449.84615384615
"214","Coronary heart disease","ASYLL per 100000",2016,55320,664.534546926657,565.504854191025,763.137457075506,50.6127574147683,7.61627181744613,0,204488
"215","Coronary heart disease","ASYLL per 100000",2016,55390,1523.3711462777,841.858484760071,2338.16251003623,394.923056382323,25.9242836092375,0.966071428571429,920.461538461538
"216","Coronary heart disease","ASYLL per 100000",2016,55460,1125.47173833323,739.445631961557,1551.17899207654,208.194882768372,18.4984549746846,0.798988095238095,6757.84615384615
"217","Coronary heart disease","ASYLL per 100000",2016,55530,1052.56216672672,568.85378540662,1680.82531843036,293.989868296285,27.9308792952859,0.636011904761905,930.307692307692
"218","Coronary heart disease","ASYLL per 100000",2016,55600,1268.58150151828,817.124609492446,1784.37858629135,252.457916084366,19.9008038334326,0.921964285714286,4974
"219","Coronary heart disease","ASYLL per 100000",2016,55670,1033.47729463045,602.307930863791,1603.41294317314,262.985259002954,25.4466411956338,0.624285714285714,1610.92307692308
"220","Coronary heart disease","ASYLL per 100000",2016,55740,948.900442964862,694.419412297746,1251.47189155529,142.583204956568,15.0261501102332,0.469345238095238,18278.7692307692
"221","Coronary heart disease","ASYLL per 100000",2016,55810,1536.03863273013,817.975761187735,2521.74150932387,453.383397659347,29.5164059027286,0.954107142857143,1158.30769230769
"222","Coronary heart disease","ASYLL per 100000",2016,55880,1151.79226071852,672.148715675052,1712.639174257,271.81186171213,23.5990352585427,0.7825,1061.23076923077
"223","Coronary heart disease","ASYLL per 100000",2016,55950,1174.27574884994,661.233111999391,1810.72235986645,300.394609011014,25.5812665215316,0.791071428571429,1071.23076923077
"224","Coronary heart disease","ASYLL per 100000",2016,56090,827.75520385779,677.522630250014,1004.92911306792,83.5630628414173,10.0951419516263,0.0686904761904762,77552.6153846154
"225","Coronary heart disease","ASYLL per 100000",2016,56160,1315.02169226926,764.782718037468,2078.76834563549,343.68431803312,26.1352584564626,0.89547619047619,284
"226","Coronary heart disease","ASYLL per 100000",2016,56230,761.705631900644,583.448906081621,948.581343774309,93.6687461063643,12.2972369093081,0.026547619047619,32342.9230769231
"227","Coronary heart disease","ASYLL per 100000",2016,56300,917.126028088566,563.767462084868,1353.11667038481,206.145985943826,22.4773891079579,0.41702380952381,2680
"228","Coronary heart disease","ASYLL per 100000",2016,56370,1052.89919413069,620.196105511592,1542.60742687453,238.368922894488,22.6392919876147,0.659404761904762,1669.69230769231
"229","Coronary heart disease","ASYLL per 100000",2016,56460,1175.65690360764,828.582868170505,1543.94858820202,183.488374863192,15.6073063748563,0.904464285714286,10425.0769230769
"230","Coronary heart disease","ASYLL per 100000",2016,56580,917.176168284899,731.229097727297,1112.72921737285,97.6091686842951,10.6423577126761,0.328869047619048,44574.9230769231
"231","Coronary heart disease","ASYLL per 100000",2016,56620,2084.03542695567,1176.70775034154,3308.04151490522,560.992679243416,26.9185769103218,0.999166666666667,3292.61538461538
"232","Coronary heart disease","ASYLL per 100000",2016,56730,1464.3057667266,1124.73816824609,1820.62674933428,178.693980028507,12.2033242024288,0.999702380952381,22123.6923076923
"233","Coronary heart disease","ASYLL per 100000",2016,56790,1063.59430876051,711.387746385945,1493.88234115158,202.025583732536,18.9946093231707,0.711130952380952,6491.07692307692
"234","Coronary heart disease","ASYLL per 100000",2016,56860,1384.63704729804,761.203605674815,2182.74161123204,375.16461894943,27.0947985742199,0.920059523809524,496
"235","Coronary heart disease","ASYLL per 100000",2016,56930,1005.47148247545,609.250696710391,1462.57937911513,223.432191734025,22.2216338929813,0.579642857142857,3377.84615384615
"236","Coronary heart disease","ASYLL per 100000",2016,57000,1091.5113989219,610.361559574003,1685.68431875761,285.364176417502,26.1439483544889,0.69875,1445.07692307692
"237","Coronary heart disease","ASYLL per 100000",2016,57080,649.550995878833,482.503766979102,837.19996941567,91.1074679854985,14.0262225080929,0.00166666666666667,49308.1538461538
"238","Coronary heart disease","ASYLL per 100000",2016,57140,1055.08872606551,645.193936716807,1540.33614247798,233.82845607224,22.1619708651614,0.66702380952381,2375.38461538462
"239","Coronary heart disease","ASYLL per 100000",2016,57210,1033.31497238138,719.234012274084,1376.52554557326,168.017419895483,16.2600392316266,0.678154761904762,10227.2307692308
"240","Coronary heart disease","ASYLL per 100000",2016,57280,2439.25625343591,1774.03132152107,3179.61268337976,361.842721256715,14.8341413800632,1,30538.3076923077
"241","Coronary heart disease","ASYLL per 100000",2016,57350,1242.33071894076,779.617966010241,1766.82539855755,256.037769981936,20.6094694495069,0.900535714285714,2095.23076923077
"242","Coronary heart disease","ASYLL per 100000",2016,57420,958.882149789693,573.287283082251,1452.81955326971,229.176795667571,23.9004131756791,0.49797619047619,3863.84615384615
"243","Coronary heart disease","ASYLL per 100000",2016,57490,821.577529453187,698.256345199907,945.81210900821,63.0223895170333,7.67089985518212,0.0161309523809524,240336.461538462
"244","Coronary heart disease","ASYLL per 100000",2016,57630,1411.58563865266,778.114903458504,2158.4415959621,363.144071277422,25.7259681122882,0.937380952380952,199.076923076923
"245","Coronary heart disease","ASYLL per 100000",2016,57700,807.164263491134,611.820435171891,1035.21360587992,108.74594715806,13.4725918969347,0.092797619047619,48189.3846153846
"246","Coronary heart disease","ASYLL per 100000",2016,57770,1469.81828041203,874.546723823478,2249.7034736588,362.324550732917,24.6509759445465,0.96125,1855.69230769231
"247","Coronary heart disease","ASYLL per 100000",2016,57840,1113.96786953225,934.429220789395,1302.46150937061,94.4299335479366,8.47689921142761,0.959880952380952,87300.3076923077
"248","Coronary heart disease","ASYLL per 100000",2016,57910,979.135345497296,871.546178450337,1079.62031184486,53.4876980951294,5.46274816256004,0.64,428400.769230769
"249","Coronary heart disease","ASYLL per 100000",2016,57980,1275.3742013383,1019.77819251403,1544.00448337715,134.284314515425,10.5290129261291,0.995238095238095,33005.3846153846
"250","Coronary heart disease","ASYLL per 100000",2016,58050,923.794933683441,784.653886219277,1068.65428341207,72.4234127557816,7.83977158945961,0.304761904761905,254496.461538462
"251","Coronary heart disease","ASYLL per 100000",2016,58190,1240.0627328954,684.045607226163,1957.80706559249,337.938240883072,27.2517052499453,0.837797619047619,820.461538461538
"252","Coronary heart disease","ASYLL per 100000",2016,58260,965.383882358524,526.107857518446,1494.42682504718,254.216394669936,26.3331923513018,0.508511904761905,1242.61538461538
"253","Coronary heart disease","ASYLL per 100000",2016,58330,904.214191395262,609.144043312338,1246.86219388299,165.057277697491,18.2542233099435,0.368392857142857,9021.38461538462
